Date,AAPL,AMZN,GOOG,MSFT,NFLX
2022-09-01 00:00:00-04:00,157.45799255371094,127.81999969482422,110.55000305175781,259.0194396972656,230.0399932861328
2022-09-02 00:00:00-04:00,155.3148193359375,127.51000213623047,108.68000030517578,254.70245361328125,226.11000061035156
2022-09-06 00:00:00-04:00,154.03887939453125,126.11000061035156,107.4800033569336,251.9073486328125,218.38999938964844
2022-09-07 00:00:00-04:00,155.46435546875,129.47999572753906,110.4800033569336,256.7216796875,228.9600067138672
2022-09-08 00:00:00-04:00,153.9691162109375,129.82000732421875,109.41999816894531,257.1493835449219,227.44000244140625
2022-09-09 00:00:00-04:00,156.86985778808594,133.27000427246094,111.77999877929688,263.05792236328125,233.57000732421875
2022-09-12 00:00:00-04:00,162.9105987548828,136.4499969482422,111.87000274658203,265.236328125,236.52999877929688
2022-09-13 00:00:00-04:00,153.35107421875,126.81999969482422,105.30999755859375,250.65403747558594,218.1300048828125
2022-09-14 00:00:00-04:00,154.81640625,128.5500030517578,105.87000274658203,250.8828125,224.1199951171875
2022-09-15 00:00:00-04:00,151.8857421875,126.27999877929688,103.9000015258789,244.07908630371094,235.3800048828125
2022-09-16 00:00:00-04:00,150.22105407714844,123.52999877929688,103.62999725341797,243.44247436523438,240.1300048828125
2022-09-19 00:00:00-04:00,153.98902893066406,124.66000366210938,103.8499984741211,243.22364807128906,243.6300048828125
2022-09-20 00:00:00-04:00,156.40135192871094,122.19000244140625,101.83000183105469,241.16461181640625,242.85000610351562
